M_Time,PolNo,ItemDesc,M_Val,Code2Desc
2019-07-31T19:00:00,P601,逼瑈瞯菏代砞琁计沮キА,1675165.00,タ盽逼秖代
2019-07-31T19:00:00,P701,逼瑈瞯菏代砞琁计沮キА,1800149.00,タ盽逼秖代
2019-07-31T19:00:00,P801,逼瑈瞯菏代砞琁计沮キА,1989763.00,タ盽逼秖代
2019-07-31T19:00:00,P011,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T19:00:00,P021,瘁て菏代砞琁计沮キА,40.00,タ盽逼秖代
2019-07-31T19:00:00,P101,瘁て菏代砞琁计沮キА,31.00,タ盽逼秖代
2019-07-31T19:00:00,P201,瘁て菏代砞琁计沮キА,30.00,タ盽逼秖代
2019-07-31T19:00:00,P301,瘁て菏代砞琁计沮キА,41.00,タ盽逼秖代
2019-07-31T19:00:00,P401,瘁て菏代砞琁计沮キА,1.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T19:00:00,P501,瘁て菏代砞琁计沮キА,42.00,タ盽逼秖代
2019-07-31T19:00:00,P601,瘁て菏代砞琁计沮キА,52.00,タ盽逼秖代
2019-07-31T19:00:00,P701,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T19:00:00,P801,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T19:00:00,P011,放菏代砞琁计沮キА,101.00,タ盽逼秖代
2019-07-31T19:00:00,P021,放菏代砞琁计沮キА,113.00,タ盽逼秖代
2019-07-31T19:00:00,P101,放菏代砞琁计沮キА,102.00,タ盽逼秖代
2019-07-31T19:00:00,P201,放菏代砞琁计沮キА,93.00,タ盽逼秖代
2019-07-31T19:00:00,P301,放菏代砞琁计沮キА,102.00,タ盽逼秖代
2019-07-31T19:00:00,P401,放菏代砞琁计沮キА,31.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T19:00:00,P501,放菏代砞琁计沮キА,107.00,タ盽逼秖代
2019-07-31T19:00:00,P601,放菏代砞琁计沮キА,101.00,タ盽逼秖代
2019-07-31T19:00:00,P701,放菏代砞琁计沮キА,102.00,タ盽逼秖代
2019-07-31T19:00:00,P801,放菏代砞琁计沮キА,106.00,タ盽逼秖代
2019-07-31T20:00:00,P011,て哺菏代砞琁计沮キА,23.00,タ盽逼秖代
2019-07-31T20:00:00,P021,て哺菏代砞琁计沮キА,21.00,タ盽逼秖代
2019-07-31T20:00:00,P101,て哺菏代砞琁计沮キА,23.00,タ盽逼秖代
2019-07-31T20:00:00,P201,て哺菏代砞琁计沮キА,26.00,タ盽逼秖代
2019-07-31T20:00:00,P301,て哺菏代砞琁计沮キА,5.00,タ盽逼秖代
2019-07-31T20:00:00,P401,て哺菏代砞琁计沮キА,2.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T20:00:00,P501,て哺菏代砞琁计沮キА,28.00,タ盽逼秖代
2019-07-31T20:00:00,P601,て哺菏代砞琁计沮キА,32.00,タ盽逼秖代
2019-07-31T20:00:00,P701,て哺菏代砞琁计沮キА,30.00,タ盽逼秖代
2019-07-31T20:00:00,P801,て哺菏代砞琁计沮キА,38.00,タ盽逼秖代
2019-07-31T20:00:00,P011,菏代砞琁计沮キА,4.90,タ盽逼秖代
2019-07-31T20:00:00,P021,菏代砞琁计沮キА,4.80,タ盽逼秖代
2019-07-31T20:00:00,P101,菏代砞琁计沮キА,5.80,タ盽逼秖代
2019-07-31T20:00:00,P201,菏代砞琁计沮キА,5.80,タ盽逼秖代
2019-07-31T20:00:00,P301,菏代砞琁计沮キА,5.50,タ盽逼秖代
2019-07-31T20:00:00,P401,菏代砞琁计沮キА,22.60,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T20:00:00,P501,菏代砞琁计沮キА,4.80,タ盽逼秖代
2019-07-31T20:00:00,P601,菏代砞琁计沮キА,4.40,タ盽逼秖代
2019-07-31T20:00:00,P701,菏代砞琁计沮キА,3.70,タ盽逼秖代
2019-07-31T20:00:00,P801,菏代砞琁计沮キА,4.50,タ盽逼秖代
2019-07-31T20:00:00,P011,逼瑈瞯菏代砞琁计沮キА,1830222.00,タ盽逼秖代
2019-07-31T20:00:00,P021,逼瑈瞯菏代砞琁计沮キА,1829668.00,タ盽逼秖代
2019-07-31T20:00:00,P101,逼瑈瞯菏代砞琁计沮キА,1923279.00,タ盽逼秖代
2019-07-31T20:00:00,P201,逼瑈瞯菏代砞琁计沮キА,1912377.00,タ盽逼秖代
2019-07-31T20:00:00,P301,逼瑈瞯菏代砞琁计沮キА,1635153.00,タ盽逼秖代
2019-07-31T20:00:00,P401,逼瑈瞯菏代砞琁计沮キА,141905.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T20:00:00,P501,逼瑈瞯菏代砞琁计沮キА,1785288.00,タ盽逼秖代
2019-07-31T20:00:00,P601,逼瑈瞯菏代砞琁计沮キА,1670128.00,タ盽逼秖代
2019-07-31T20:00:00,P701,逼瑈瞯菏代砞琁计沮キА,1800078.00,タ盽逼秖代
2019-07-31T20:00:00,P801,逼瑈瞯菏代砞琁计沮キА,1980341.00,タ盽逼秖代
2019-07-31T20:00:00,P011,瘁て菏代砞琁计沮キА,42.00,タ盽逼秖代
2019-07-31T20:00:00,P021,瘁て菏代砞琁计沮キА,37.00,タ盽逼秖代
2019-07-31T20:00:00,P101,瘁て菏代砞琁计沮キА,32.00,タ盽逼秖代
2019-07-31T20:00:00,P201,瘁て菏代砞琁计沮キА,30.00,タ盽逼秖代
2019-07-31T20:00:00,P301,瘁て菏代砞琁计沮キА,42.00,タ盽逼秖代
2019-07-31T20:00:00,P401,瘁て菏代砞琁计沮キА,1.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T20:00:00,P501,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T20:00:00,P601,瘁て菏代砞琁计沮キА,53.00,タ盽逼秖代
2019-07-31T20:00:00,P701,瘁て菏代砞琁计沮キА,42.00,タ盽逼秖代
2019-07-31T20:00:00,P801,瘁て菏代砞琁计沮キА,44.00,タ盽逼秖代
2019-07-31T20:00:00,P011,放菏代砞琁计沮キА,102.00,タ盽逼秖代
2019-07-31T20:00:00,P021,放菏代砞琁计沮キА,112.00,タ盽逼秖代
2019-07-31T20:00:00,P101,放菏代砞琁计沮キА,102.00,タ盽逼秖代
2019-07-31T20:00:00,P201,放菏代砞琁计沮キА,93.00,タ盽逼秖代
2019-07-31T20:00:00,P301,放菏代砞琁计沮キА,102.00,タ盽逼秖代
2019-07-31T20:00:00,P401,放菏代砞琁计沮キА,31.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T20:00:00,P501,放菏代砞琁计沮キА,107.00,タ盽逼秖代
2019-07-31T20:00:00,P601,放菏代砞琁计沮キА,101.00,タ盽逼秖代
2019-07-31T20:00:00,P701,放菏代砞琁计沮キА,102.00,タ盽逼秖代
2019-07-31T20:00:00,P801,放菏代砞琁计沮キА,105.00,タ盽逼秖代
2019-07-31T21:00:00,P011,て哺菏代砞琁计沮キА,23.00,タ盽逼秖代
2019-07-31T21:00:00,P021,て哺菏代砞琁计沮キА,30.00,タ盽逼秖代
2019-07-31T21:00:00,P101,て哺菏代砞琁计沮キА,18.00,タ盽逼秖代
2019-07-31T21:00:00,P201,て哺菏代砞琁计沮キА,28.00,タ盽逼秖代
2019-07-31T21:00:00,P301,て哺菏代砞琁计沮キА,5.00,タ盽逼秖代
2019-07-31T21:00:00,P401,て哺菏代砞琁计沮キА,2.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T21:00:00,P501,て哺菏代砞琁计沮キА,27.00,タ盽逼秖代
2019-07-31T21:00:00,P601,て哺菏代砞琁计沮キА,35.00,タ盽逼秖代
2019-07-31T21:00:00,P701,て哺菏代砞琁计沮キА,29.00,タ盽逼秖代
2019-07-31T21:00:00,P801,て哺菏代砞琁计沮キА,40.00,タ盽逼秖代
2019-07-31T21:00:00,P011,菏代砞琁计沮キА,4.90,タ盽逼秖代
2019-07-31T21:00:00,P021,菏代砞琁计沮キА,4.90,タ盽逼秖代
2019-07-31T21:00:00,P101,菏代砞琁计沮キА,5.70,タ盽逼秖代
2019-07-31T21:00:00,P201,菏代砞琁计沮キА,5.90,タ盽逼秖代
2019-07-31T21:00:00,P301,菏代砞琁计沮キА,5.50,タ盽逼秖代
2019-07-31T21:00:00,P401,菏代砞琁计沮キА,22.60,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T21:00:00,P501,菏代砞琁计沮キА,4.90,タ盽逼秖代
2019-07-31T21:00:00,P601,菏代砞琁计沮キА,4.30,タ盽逼秖代
2019-07-31T21:00:00,P701,菏代砞琁计沮キА,3.90,タ盽逼秖代
2019-07-31T21:00:00,P801,菏代砞琁计沮キА,4.50,タ盽逼秖代
2019-07-31T21:00:00,P011,逼瑈瞯菏代砞琁计沮キА,1835883.00,タ盽逼秖代
2019-07-31T21:00:00,P021,逼瑈瞯菏代砞琁计沮キА,1833851.00,タ盽逼秖代
2019-07-31T21:00:00,P101,逼瑈瞯菏代砞琁计沮キА,1933265.00,タ盽逼秖代
2019-07-31T21:00:00,P201,逼瑈瞯菏代砞琁计沮キА,1898951.00,タ盽逼秖代
2019-07-31T21:00:00,P301,逼瑈瞯菏代砞琁计沮キА,1630423.00,タ盽逼秖代
2019-07-31T21:00:00,P401,逼瑈瞯菏代砞琁计沮キА,126765.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T21:00:00,P501,逼瑈瞯菏代砞琁计沮キА,1778934.00,タ盽逼秖代
2019-07-31T21:00:00,P601,逼瑈瞯菏代砞琁计沮キА,1665805.00,タ盽逼秖代
2019-07-31T21:00:00,P701,逼瑈瞯菏代砞琁计沮キА,1794200.00,タ盽逼秖代
2019-07-31T21:00:00,P801,逼瑈瞯菏代砞琁计沮キА,1975547.00,タ盽逼秖代
2019-07-31T21:00:00,P011,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T21:00:00,P021,瘁て菏代砞琁计沮キА,38.00,タ盽逼秖代
2019-07-31T21:00:00,P101,瘁て菏代砞琁计沮キА,31.00,タ盽逼秖代
2019-07-31T21:00:00,P201,瘁て菏代砞琁计沮キА,30.00,タ盽逼秖代
2019-07-31T21:00:00,P301,瘁て菏代砞琁计沮キА,41.00,タ盽逼秖代
2019-07-31T21:00:00,P401,瘁て菏代砞琁计沮キА,1.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T21:00:00,P501,瘁て菏代砞琁计沮キА,42.00,タ盽逼秖代
2019-07-31T21:00:00,P601,瘁て菏代砞琁计沮キА,54.00,タ盽逼秖代
2019-07-31T21:00:00,P701,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T21:00:00,P801,瘁て菏代砞琁计沮キА,44.00,タ盽逼秖代
2019-07-31T21:00:00,P011,放菏代砞琁计沮キА,102.00,タ盽逼秖代
2019-07-31T21:00:00,P021,放菏代砞琁计沮キА,111.00,タ盽逼秖代
2019-07-31T21:00:00,P101,放菏代砞琁计沮キА,102.00,タ盽逼秖代
2019-07-31T21:00:00,P201,放菏代砞琁计沮キА,92.00,タ盽逼秖代
2019-07-31T21:00:00,P301,放菏代砞琁计沮キА,102.00,タ盽逼秖代
2019-07-31T21:00:00,P401,放菏代砞琁计沮キА,30.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T21:00:00,P501,放菏代砞琁计沮キА,104.00,タ盽逼秖代
2019-07-31T21:00:00,P601,放菏代砞琁计沮キА,101.00,タ盽逼秖代
2019-07-31T21:00:00,P701,放菏代砞琁计沮キА,102.00,タ盽逼秖代
2019-07-31T21:00:00,P801,放菏代砞琁计沮キА,105.00,タ盽逼秖代
2019-07-31T22:00:00,P011,て哺菏代砞琁计沮キА,21.00,タ盽逼秖代
2019-07-31T22:00:00,P021,て哺菏代砞琁计沮キА,32.00,タ盽逼秖代
2019-07-31T22:00:00,P101,て哺菏代砞琁计沮キА,10.00,タ盽逼秖代
2019-07-31T22:00:00,P201,て哺菏代砞琁计沮キА,30.00,タ盽逼秖代
2019-07-31T22:00:00,P301,て哺菏代砞琁计沮キА,5.00,タ盽逼秖代
2019-07-31T22:00:00,P401,て哺菏代砞琁计沮キА,2.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T22:00:00,P501,て哺菏代砞琁计沮キА,22.00,タ盽逼秖代
2019-07-31T22:00:00,P601,て哺菏代砞琁计沮キА,31.00,タ盽逼秖代
2019-07-31T22:00:00,P701,て哺菏代砞琁计沮キА,29.00,タ盽逼秖代
2019-07-31T22:00:00,P801,て哺菏代砞琁计沮キА,37.00,タ盽逼秖代
2019-07-31T22:00:00,P011,菏代砞琁计沮キА,4.80,タ盽逼秖代
2019-07-31T22:00:00,P021,菏代砞琁计沮キА,4.80,タ盽逼秖代
2019-07-31T22:00:00,P101,菏代砞琁计沮キА,5.80,タ盽逼秖代
2019-07-31T22:00:00,P201,菏代砞琁计沮キА,5.90,タ盽逼秖代
2019-07-31T22:00:00,P301,菏代砞琁计沮キА,5.70,タ盽逼秖代
2019-07-31T22:00:00,P401,菏代砞琁计沮キА,22.60,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T22:00:00,P501,菏代砞琁计沮キА,5.00,タ盽逼秖代
2019-07-31T22:00:00,P601,菏代砞琁计沮キА,4.40,タ盽逼秖代
2019-07-31T22:00:00,P701,菏代砞琁计沮キА,3.90,タ盽逼秖代
2019-07-31T22:00:00,P801,菏代砞琁计沮キА,4.60,タ盽逼秖代
2019-07-31T22:00:00,P011,逼瑈瞯菏代砞琁计沮キА,1842870.00,タ盽逼秖代
2019-07-31T22:00:00,P021,逼瑈瞯菏代砞琁计沮キА,1837194.00,タ盽逼秖代
2019-07-31T22:00:00,P101,逼瑈瞯菏代砞琁计沮キА,1934834.00,タ盽逼秖代
2019-07-31T22:00:00,P201,逼瑈瞯菏代砞琁计沮キА,1901002.00,タ盽逼秖代
2019-07-31T22:00:00,P301,逼瑈瞯菏代砞琁计沮キА,1623903.00,タ盽逼秖代
2019-07-31T22:00:00,P401,逼瑈瞯菏代砞琁计沮キА,136667.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T22:00:00,P501,逼瑈瞯菏代砞琁计沮キА,1772961.00,タ盽逼秖代
2019-07-31T22:00:00,P601,逼瑈瞯菏代砞琁计沮キА,1660805.00,タ盽逼秖代
2019-07-31T22:00:00,P701,逼瑈瞯菏代砞琁计沮キА,1789990.00,タ盽逼秖代
2019-07-31T22:00:00,P801,逼瑈瞯菏代砞琁计沮キА,1987249.00,タ盽逼秖代
2019-07-31T22:00:00,P011,瘁て菏代砞琁计沮キА,43.00,タ盽逼秖代
2019-07-31T22:00:00,P021,瘁て菏代砞琁计沮キА,38.00,タ盽逼秖代
2019-07-31T22:00:00,P101,瘁て菏代砞琁计沮キА,32.00,タ盽逼秖代
2019-07-31T22:00:00,P201,瘁て菏代砞琁计沮キА,30.00,タ盽逼秖代
2019-07-31T22:00:00,P301,瘁て菏代砞琁计沮キА,39.00,タ盽逼秖代
2019-07-31T22:00:00,P401,瘁て菏代砞琁计沮キА,1.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T22:00:00,P501,瘁て菏代砞琁计沮キА,41.00,タ盽逼秖代
2019-07-31T22:00:00,P601,瘁て菏代砞琁计沮キА,54.00,タ盽逼秖代
2019-07-31T22:00:00,P701,瘁て菏代砞琁计沮キА,42.00,タ盽逼秖代
2019-07-31T22:00:00,P801,瘁て菏代砞琁计沮キА,44.00,タ盽逼秖代
2019-07-31T22:00:00,P011,放菏代砞琁计沮キА,103.00,タ盽逼秖代
2019-07-31T22:00:00,P021,放菏代砞琁计沮キА,111.00,タ盽逼秖代
2019-07-31T22:00:00,P101,放菏代砞琁计沮キА,103.00,タ盽逼秖代
2019-07-31T22:00:00,P201,放菏代砞琁计沮キА,92.00,タ盽逼秖代
2019-07-31T22:00:00,P301,放菏代砞琁计沮キА,102.00,タ盽逼秖代
2019-07-31T22:00:00,P401,放菏代砞琁计沮キА,30.00,㏕﹚γ琕方既氨笲锣菏代砞琁ぇ秖代
2019-07-31T22:00:00,P501,放菏代砞琁计沮キА,104.00,タ盽逼秖代
2019-07-31T22:00:00,P601,放菏代砞琁计沮キА,101.00,タ盽逼秖代
2019-07-31T22:00:00,P701,放菏代砞琁计沮キА,105.00,タ盽逼秖代
2019-07-31T22:00:00,P801,放菏代砞琁计沮キА,105.00,タ盽逼秖代
