日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/02/07,東站,O3,27.5,24.2,26.7,22.4,16.1,11.9,11.3,11.9,11.3,9.9,11.8,10.6,14.7,17.8,19.6,20.8,17.1,8.2,5.0,3.0,2.7,3.0,3.9,3.0
2018/02/08,東站,O3,2.9,10.8,14.8,16.1,26.0,22.3,18.7,17.4,12.3,15.7,17.8,19.1,23.8,23.1,24.2,23.5,21.8,18.8,12.0,10.0,6.2,11.3,14.1,10.8
2018/02/09,東站,O3,9.4,9.1,5.5,5.1,2.6,3.4,2.6,6.0,11.1,17.8,29.0,35.6,43.4,46.8,51.9,50.0,47.2,37.7,26.1,22.6,19.4,14.6,14.4,15.1
2018/02/10,東站,O3,12.0,8.6,9.1,13.9,15.2,10.5,14.7,14.3,12.7,17.9,20.0,22.9,31.1,44.9,50.6,41.3,37.3,34.0,28.8,26.7,22.8,20.6,20.9,21.3
2018/02/11,東站,O3,21.0,28.4,30.2,38.8,39.8,39.5,37.1,35.0,36.5,36.2,36.4,40.4,47.0,51.8,54.8,55.4,50.9,43.3,38.3,32.7,31.3,29.4,27.1,26.7
2018/02/12,東站,O3,29.3,31.8,29.7,31.4,31.5,29.5,28.2,29.3,27.8,26.9,28.5,M29.4,32.1,38.1,45.0,49.2,53.2,54.3,46.9,39.3,31.0,26.8,28.2,26.8
2018/02/13,東站,O3,26.3,32.4,32.2,29.3,24.3,27.0,23.9,20.3,27.0,30.5,35.6,42.9,59.9,72.3,71.7,68.7,68.5,61.6,51.3,37.7,38.9,32.0,26.7,22.8
2018/02/14,東站,O3,18.9,18.6,12.8,18.2,13.8,8.1,6.7,7.5,12.6,21.0,36.0,46.3,60.4,75.5,83.8,94.8,100.5,92.0,73.4,54.8,37.7,27.3,27.8,26.5
2018/02/15,東站,O3,23.3,21.9,25.2,29.8,16.2,14.8,13.0,17.6,23.2,27.5,33.9,37.4,38.8,40.8,58.1,64.7,43.2,42.0,61.6,53.5,42.4,32.6,31.0,21.8
2018/02/16,東站,O3,10.5,10.7,8.8,8.9,7.6,8.2,9.0,7.3,10.0,12.9,28.5,40.6,50.5,57.2,60.8,50.4,51.4,50.8,43.0,31.7,26.5,21.7,16.5,13.8
2018/02/17,東站,O3,14.5,18.3,22.3,18.4,9.7,11.3,14.1,16.7,17.8,18.8,20.3,28.7,38.6,48.2,61.0,60.1,57.4,52.8,49.3,45.5,43.8,40.9,39.0,35.9
2018/02/18,東站,O3,33.6,32.1,33.1,32.2,30.3,27.7,26.8,25.2,23.0,26.1,32.8,42.9,48.1,51.3,54.0,57.8,63.7,56.7,49.2,43.4,37.3,29.8,19.7,10.7
2018/02/19,東站,O3,10.1,13.0,16.4,14.8,11.5,7.7,7.4,10.2,16.7,27.6,44.1,58.9,61.8,64.7,77.4,72.2,65.1,51.2,44.3,40.3,30.7,24.4,21.1,14.6
2018/02/20,東站,O3,9.0,8.7,13.1,7.8,4.9,12.0,22.4,18.1,17.2,21.2,28.4,39.7,52.6,65.7,64.2,60.9,53.4,45.3,35.4,35.3,31.5,31.3,28.1,29.1
2018/02/21,東站,O3,24.4,16.1,14.8,12.6,10.0,6.0,7.9,11.5,13.1,16.1,24.4,33.2,50.8,57.6,58.5,56.1,56.3,50.5,42.5,33.9,22.8,18.8,22.5,20.1
2018/02/22,東站,O3,19.3,19.4,22.4,23.5,22.2,23.0,23.0,20.5,20.8,26.0,26.5,29.0,28.8,30.2,31.0,29.2,33.4,34.4,33.5,30.5,23.9,23.4,20.6,17.9
2018/02/23,東站,O3,15.7,20.6,15.5,15.5,17.8,20.8,21.6,22.1,20.8,24.0,30.0,39.9,49.8,56.0,61.7,61.2,61.8,60.5,51.8,42.9,33.0,27.8,23.2,20.3
2018/02/24,東站,O3,14.2,14.7,9.9,9.7,6.3,3.5,7.4,9.8,12.2,11.2,23.0,33.8,45.1,56.0,61.7,64.7,61.7,61.1,49.8,41.2,39.6,32.1,24.9,24.9
2018/02/25,東站,O3,17.3,13.0,9.8,5.8,4.3,3.6,3.1,5.5,13.7,19.4,33.5,43.9,50.3,51.9,54.0,53.2,52.1,48.8,37.4,30.4,25.4,23.2,19.0,20.0
2018/02/26,東站,O3,23.0,22.5,22.9,25.9,22.5,23.4,24.6,22.7,22.6,22.9,31.7,40.4,50.2,56.0,59.3,64.6,61.4,56.0,49.9,45.4,40.2,36.5,32.4,29.9
2018/02/27,東站,O3,28.5,24.1,22.5,23.9,19.1,14.4,11.6,16.6,30.5,37.6,42.6,M48.4,55.3,58.0,62.5,64.8,63.1,59.4,52.2,39.2,29.7,20.2,15.4,12.6
2018/02/28,東站,O3,9.4,6.1,3.4,3.0,3.5,2.8,3.0,6.1,10.2,24.5,45.5,54.8,56.7,70.6,72.9,62.2,53.6,44.6,36.8,32.4,24.5,17.7,10.4,3.3
2018/03/01,東站,O3,2.3,2.5,2.1,2.6,2.4,2.3,2.4,3.3,7.2,16.9,29.7,40.7,52.3,58.0,59.6,62.9,65.8,61.2,47.5,42.0,38.5,36.1,32.6,34.0
2018/03/02,東站,O3,28.5,28.8,31.2,20.5,16.9,14.4,12.0,7.2,12.1,21.7,36.7,51.9,61.9,67.7,72.1,72.5,68.8,56.0,42.7,39.6,34.2,24.6,23.6,16.6
2018/03/03,東站,O3,10.0,8.4,4.0,3.4,2.4,2.4,2.8,6.1,14.7,27.5,39.6,48.7,51.4,41.9,36.2,37.4,34.5,29.4,24.1,17.0,10.7,7.6,4.3,3.1
2018/03/04,東站,O3,3.3,5.6,5.6,7.5,3.6,3.5,3.7,6.1,11.1,24.2,45.4,58.8,66.9,48.7,35.3,26.8,33.2,35.7,35.8,29.7,21.9,15.0,13.6,13.2
2018/03/05,東站,O3,11.5,9.7,8.2,8.7,7.9,5.5,4.7,5.1,11.3,16.0,25.0,29.3,26.3,24.8,24.7,25.9,24.8,23.2,18.2,9.4,12.9,17.7,16.0,17.6
2018/03/06,東站,O3,13.5,15.7,13.2,20.1,21.5,21.3,20.1,19.3,20.5,21.4,22.6,27.0,34.5,41.5,48.4,54.2,47.9,40.7,30.7,25.0,21.3,17.2,13.9,14.8
2018/03/07,東站,O3,13.5,11.7,13.5,12.7,12.5,13.5,13.9,14.5,15.3,20.7,26.6,37.9,43.5,56.9,59.8,65.0,58.1,50.5,48.2,45.0,35.5,32.6,33.0,28.8
2018/03/08,東站,O3,25.6,21.5,19.5,15.5,16.7,13.3,23.3,25.5,29.9,28.6,25.9,23.4,24.8,22.1,20.7,23.6,19.6,21.8,28.5,31.9,31.7,34.8,37.3,35.9
2018/03/09,東站,O3,38.3,35.5,38.3,37.3,38.4,40.0,38.2,34.3,34.4,32.8,32.3,39.2,47.1,53.5,62.0,64.2,63.7,56.3,45.9,35.2,32.3,29.1,26.4,23.3
2018/03/10,東站,O3,19.6,16.4,11.7,11.8,11.2,9.0,7.6,10.4,16.7,24.3,40.7,53.3,66.0,81.5,74.8,73.5,70.1,62.0,52.4,45.7,41.0,36.1,31.3,24.3
2018/03/11,東站,O3,15.5,15.7,12.7,12.7,9.7,10.0,5.6,11.4,25.7,36.6,58.8,67.7,76.1,75.0,73.7,71.0,70.2,68.9,63.6,54.0,47.7,43.8,37.5,36.7
2018/03/12,東站,O3,31.7,24.4,23.1,20.0,11.2,9.9,6.7,12.7,15.2,47.3,57.6,62.5,65.8,66.4,65.4,65.3,64.5,62.3,57.6,49.6,44.2,35.6,30.7,25.9
2018/03/13,東站,O3,15.3,21.1,20.9,20.8,21.3,14.8,9.5,9.0,27.2,47.1,62.4,66.7,74.9,71.3,68.8,72.9,79.3,82.4,68.7,60.2,47.6,34.2,30.2,22.6
2018/03/14,東站,O3,25.7,28.8,17.8,20.1,20.5,24.5,17.8,14.4,17.3,27.8,40.5,60.9,66.2,72.1,76.6,78.9,M87.5,63.1,49.4,39.8,31.5,14.0,12.6,25.6
2018/03/15,東站,O3,34.4,24.2,27.1,29.5,29.2,29.8,17.3,20.9,24.3,46.4,55.4,62.7,68.8,69.7,81.3,81.7,67.9,58.8,54.9,42.9,28.2,32.0,34.5,29.5
2018/03/16,東站,O3,23.7,24.7,30.9,28.4,21.3,14.9,9.2,9.8,19.3,34.6,47.0,59.2,67.3,67.3,66.3,64.8,60.5,59.4,52.2,46.8,38.2,23.7,18.3,17.8
2018/03/17,東站,O3,21.5,23.0,21.4,21.4,19.1,19.8,19.6,18.9,20.1,27.7,43.6,58.3,69.1,71.9,72.6,72.5,70.6,64.2,57.5,50.7,44.4,37.2,28.4,26.7
2018/03/18,東站,O3,25.2,18.5,19.4,20.2,16.6,15.4,11.4,11.5,22.6,38.3,59.2,70.5,77.1,80.6,72.8,67.3,62.4,62.1,55.2,46.2,39.9,34.9,27.3,24.3
2018/03/19,東站,O3,21.2,14.6,10.4,7.3,10.7,8.7,13.0,11.6,29.1,49.4,52.0,52.2,75.1,68.8,62.6,48.9,38.3,29.0,23.2,28.1,20.2,24.5,21.7,21.5
2018/03/20,東站,O3,14.1,12.8,6.1,5.9,8.0,9.2,5.3,3.8,13.6,27.6,38.6,49.3,46.5,42.4,37.0,39.9,40.3,40.6,37.8,31.9,28.3,28.8,27.8,34.3
2018/03/21,東站,O3,34.5,34.0,34.4,30.2,24.4,20.2,21.0,21.0,24.9,34.4,43.2,43.3,46.1,55.7,64.4,69.0,68.0,58.8,49.4,46.7,41.1,40.1,41.6,38.6
2018/03/22,東站,O3,35.1,33.8,36.5,35.4,33.7,33.6,26.5,22.9,25.8,35.5,48.2,56.0,71.3,69.9,69.3,72.9,78.1,75.3,66.2,53.7,48.3,36.9,30.9,27.7
2018/03/23,東站,O3,28.1,27.8,19.2,15.0,4.1,5.2,4.7,13.7,33.3,60.8,73.4,82.9,91.8,93.1,94.5,78.5,69.3,65.0,56.2,46.5,39.3,31.7,23.6,13.3
2018/03/24,東站,O3,17.2,25.3,29.3,38.1,35.5,35.2,34.0,30.3,33.5,50.5,66.3,80.6,90.9,95.4,93.1,95.4,98.5,90.8,74.3,62.0,61.7,55.2,49.2,42.3
2018/03/25,東站,O3,27.0,36.6,32.7,29.8,35.8,43.4,43.1,45.2,48.1,56.7,71.9,80.4,82.7,80.5,74.1,77.0,73.4,73.8,70.2,62.0,55.2,48.3,45.3,34.4
2018/03/26,東站,O3,27.1,44.8,40.8,35.3,33.8,14.6,8.4,10.1,35.9,62.1,71.6,85.6,88.1,87.7,84.1,78.2,72.9,66.8,60.0,52.7,44.4,34.1,27.8,27.6
2018/03/27,東站,O3,25.1,24.3,23.3,20.3,22.0,19.3,10.4,19.5,37.4,51.6,68.7,77.8,82.2,78.2,73.8,70.6,69.1,64.1,58.6,47.7,40.0,33.0,28.3,22.8
2018/03/28,東站,O3,19.7,10.4,13.3,12.5,11.0,10.1,9.1,16.3,31.6,51.7,68.6,74.6,76.3,79.2,75.8,71.3,66.1,62.8,57.0,50.3,45.4,38.7,31.7,28.9
2018/03/29,東站,O3,24.8,21.9,18.8,15.8,14.0,10.5,7.2,18.5,37.5,47.8,58.9,M66.3,M66.9,66.4,68.5,66.2,61.6,58.9,56.6,50.2,47.2,40.7,36.3,35.1
2018/03/30,東站,O3,14.1,18.9,11.6,13.6,9.1,5.0,4.8,12.6,35.3,55.3,62.8,73.3,68.9,65.6,60.6,65.4,77.7,84.3,75.6,70.4,58.9,49.4,45.7,36.9
2018/03/31,東站,O3,33.8,31.3,29.2,26.3,22.5,21.1,20.0,21.1,39.4,50.3,61.9,72.0,73.8,62.5,50.5,51.6,58.7,58.4,50.8,45.3,41.9,39.3,39.3,35.3
2018/04/01,東站,O3,29.5,28.8,28.4,22.9,25.3,20.6,16.3,18.0,34.5,45.2,49.8,51.1,51.3,51.2,51.6,51.7,51.0,57.2,59.0,57.7,57.4,55.8,52.6,51.9
2018/04/02,東站,O3,46.7,40.4,21.1,25.0,24.2,13.8,8.5,13.3,34.4,47.2,52.3,55.7,56.0,57.2,53.4,50.2,49.1,45.4,40.1,35.5,34.6,33.1,32.0,23.3
2018/04/03,東站,O3,25.8,16.7,11.9,12.0,16.1,12.2,9.8,13.2,25.9,37.2,42.2,44.6,51.4,52.5,52.8,48.2,46.0,44.8,39.8,34.8,30.2,27.2,26.3,19.6
2018/04/04,東站,O3,11.9,14.3,11.7,7.0,8.4,8.8,8.2,16.4,28.6,44.6,56.1,65.4,66.4,C67.7,64.8,60.2,57.9,51.7,44.5,38.8,35.4,29.1,24.6,22.7
2018/04/05,東站,O3,18.6,15.6,16.0,14.6,12.9,11.3,10.3,15.4,36.4,49.9,64.0,73.9,79.3,77.0,72.8,68.2,61.4,59.3,56.1,53.2,49.5,46.3,40.1,31.3
2018/04/06,東站,O3,28.5,27.3,25.1,24.2,28.4,21.1,18.2,22.1,32.7,35.1,40.8,46.6,48.3,46.6,42.3,48.2,45.8,46.1,41.7,38.2,36.3,38.1,41.3,47.0
2018/04/07,東站,O3,49.4,51.5,53.0,53.4,51.3,48.3,45.4,49.5,50.8,50.8,48.4,46.7,46.6,44.7,47.1,45.1,42.3,38.3,38.9,39.1,40.8,39.9,37.6,36.9
2018/04/08,東站,O3,40.6,41.1,38.8,39.2,34.8,31.8,28.1,23.3,27.7,41.5,57.4,68.6,73.0,73.9,74.7,73.8,70.2,69.0,63.5,58.5,54.4,48.0,42.7,38.7
2018/04/09,東站,O3,34.6,26.1,20.6,17.9,17.4,14.6,13.4,27.0,56.8,65.8,68.9,73.6,M76,76.3,76.5,72.4,67.9,65.1,61.2,50.6,51.4,45.5,44.2,35.7
2018/04/10,東站,O3,23.6,16.7,27.6,24.5,27.4,20.9,16.4,30.6,48.0,58.2,62.1,63.1,56.0,59.5,77.1,87.0,77.3,56.1,50.2,58.3,51.3,42.7,33.6,28.0
2018/04/11,東站,O3,28.1,31.5,34.9,38.7,32.9,22.9,26.8,23.2,38.2,36.5,44.6,66.1,56.5,50.0,46.1,41.1,36.9,34.9,33.0,28.9,29.4,36.3,29.6,26.2
2018/04/12,東站,O3,22.9,18.6,15.9,15.0,13.3,12.0,10.5,15.3,21.5,31.8,35.5,36.3,29.7,27.0,28.1,28.6,26.4,24.7,22.0,19.4,16.5,13.3,8.1,7.1
2018/04/13,東站,O3,7.6,7.1,7.2,5.9,4.0,4.8,5.8,8.5,17.0,23.3,31.0,55.4,60.2,37.1,32.5,26.3,22.5,18.1,13.3,6.0,9.3,10.0,11.4,10.7
2018/04/14,東站,O3,7.7,5.7,5.1,5.8,5.9,4.8,6.1,11.4,16.9,23.7,33.3,48.2,48.8,43.9,35.3,29.2,26.1,25.1,23.9,21.7,18.1,17.8,16.5,14.0
2018/04/15,東站,O3,13.9,10.9,11.1,15.2,14.2,12.7,11.9,14.8,21.9,30.7,33.3,44.3,53.1,54.7,56.6,57.6,55.6,48.1,45.5,44.2,37.3,27.4,25.7,28.8
2018/04/16,東站,O3,29.8,27.8,25.5,22.8,26.6,31.6,29.3,29.2,33.2,44.1,54.5,64.2,72.5,69.7,78.9,82.3,82.3,73.3,64.1,56.5,51.5,40.3,30.7,32.1
2018/04/17,東站,O3,34.4,29.7,31.2,33.8,28.4,27.7,27.0,30.3,30.1,31.4,44.5,50.1,55.9,61.8,69.7,75.4,65.3,68.0,68.5,61.4,43.8,32.8,30.6,27.6
2018/04/18,東站,O3,25.4,24.3,22.3,20.4,15.5,15.8,10.8,14.9,25.6,49.0,63.2,74.0,77.2,79.0,74.7,71.5,68.3,63.3,56.7,59.1,53.6,47.1,44.5,40.9
2018/04/19,東站,O3,40.5,33.7,23.8,24.2,24.7,25.3,10.7,24.5,41.1,60.5,67.2,71.3,73.8,69.4,63.2,63.1,59.3,59.6,55.1,49.6,48.9,50.0,38.3,29.7
2018/04/20,東站,O3,40.7,48.6,47.0,15.4,14.4,15.7,9.5,28.0,51.4,58.8,65.8,60.6,56.6,53.4,54.8,54.1,55.1,55.4,51.1,54.3,54.2,47.2,44.9,40.0
2018/04/21,東站,O3,32.1,32.7,28.2,25.5,35.2,27.5,12.4,27.2,46.0,54.0,65.1,74.9,78.5,61.8,53.7,53.9,54.5,50.3,44.8,38.5,36.2,32.9,26.0,21.3
2018/04/22,東站,O3,19.3,13.9,11.0,6.1,7.5,9.4,9.9,15.8,35.2,57.4,72.3,80.4,78.5,79.7,87.6,67.4,51.9,51.0,58.1,53.0,46.7,44.2,34.8,31.6
2018/04/23,東站,O3,28.0,31.5,34.6,19.0,15.1,16.8,17.7,20.8,34.3,44.5,62.1,61.2,41.4,31.9,26.7,25.8,23.6,20.1,16.1,12.4,13.4,17.1,15.7,14.4
2018/04/24,東站,O3,15.7,17.1,16.5,17.1,13.2,12.1,11.8,12.3,21.0,30.0,31.0,33.3,40.4,27.8,M24.3,23.3,21.4,22.1,22.2,21.5,23.4,19.6,14.8,10.9
2018/04/25,東站,O3,7.7,6.5,5.9,7.6,7.4,9.0,11.0,16.6,18.1,24.1,33.6,41.1,49.1,56.5,61.2,62.7,56.1,66.5,64.3,58.3,53.5,48.2,39.9,33.9
2018/04/26,東站,O3,26.8,23.1,18.6,16.1,14.0,10.6,10.4,13.5,23.7,41.4,73.6,96.2,94.9,81.7,75.5,77.7,71.5,68.9,79.3,79.7,73.4,59.9,56.2,57.7
2018/04/27,東站,O3,46.4,35.1,38.2,38.2,35.3,31.9,15.2,25.4,50.7,65.9,82.0,85.0,82.2,79.0,72.0,66.3,64.7,67.4,62.7,55.6,49.3,43.7,36.9,34.1
2018/04/28,東站,O3,33.0,31.5,26.9,22.8,21.9,12.9,14.8,30.1,41.7,49.1,58.1,68.0,74.5,79.7,77.5,79.0,74.6,72.0,79.2,74.0,71.4,71.7,68.1,66.6
2018/04/29,東站,O3,60.1,47.4,48.1,43.5,42.1,33.1,39.1,56.5,64.0,68.5,72.7,71.6,68.8,59.6,58.0,57.7,59.6,57.3,57.3,58.5,63.1,65.3,61.4,60.5
2018/04/30,東站,O3,59.2,52.1,39.6,34.1,26.3,18.5,19.0,30.9,48.7,49.6,69.8,78.4,65.2,58.7,61.8,63.5,54.8,48.0,43.9,35.4,29.3,30.9,30.9,21.5
2018/05/01,東站,O3,18.4,18.1,17.9,15.7,11.9,12.5,11.0,18.5,28.2,31.2,38.4,49.8,48.1,47.5,35.1,36.7,29.8,26.7,22.9,15.6,14.4,18.1,15.3,12.4
2018/05/02,東站,O3,12.1,12.0,12.6,11.6,7.7,6.6,7.6,16.3,25.1,31.6,37.7,42.0,44.5,42.8,36.9,31.7,29.8,26.0,21.0,18.8,17.0,14.7,5.7,3.5
2018/05/03,東站,O3,3.1,4.4,6.1,5.4,5.5,5.5,8.1,11.8,14.5,26.9,34.3,58.0,79.2,81.0,75.5,77.4,76.5,71.5,66.0,50.6,45.3,42.6,38.0,33.3
2018/05/04,東站,O3,26.0,25.1,19.7,17.8,16.1,17.1,12.2,16.7,25.8,54.8,70.7,74.5,72.9,70.7,66.0,69.5,76.4,78.7,76.9,74.6,72.3,65.2,58.0,51.3
2018/05/05,東站,O3,41.3,54.6,55.1,54.2,50.4,34.2,40.0,54.0,62.5,69.2,75.1,77.0,71.8,71.4,78.1,74.8,68.0,53.9,49.2,49.2,46.2,43.1,38.7,39.2
2018/05/06,東站,O3,32.7,31.6,25.3,25.1,20.7,12.5,17.1,29.0,40.1,49.9,41.7,45.0,37.8,28.8,26.5,28.4,23.5,22.4,17.5,12.7,8.7,12.5,9.9,10.4
2018/05/07,東站,O3,14.1,8.8,8.1,9.2,7.3,7.9,10.3,14.0,17.6,27.4,31.8,32.5,34.8,34.3,31.4,28.9,27.5,23.6,8.9,9.8,9.4,12.6,11.5,11.3
