日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017/04/17,東站,O3,22.6,8.5,15.6,18.6,12.3,17.2,9.0,12.2,26.9,36.6,42.3,31.4,22.9,24.8,22.7,20.5,19.0,18.0,14.0,11.7,13.0,12.2,6.4,15.0
2017/04/18,東站,O3,6.0,13.2,16.3,17.0,15.0,13.0,13.3,16.8,22.3,30.7,35.1,35.2,38.8,39.3,45.2,49.7,46.3,47.7,46.6,53.8,50.4,51.2,43.6,31.5
2017/04/19,東站,O3,28.7,32.2,35.7,36.5,36.0,14.6,14.7,27.2,54.7,82.0,92.5,97.4,101.9,97.7,62.1,52.8,49.1,28.7,30.1,28.4,23.0,18.6,16.9,24.1
2017/04/20,東站,O3,22.2,18.1,17.4,14.8,14.6,13.3,10.3,14.3,23.7,32.4,39.1,41.9,40.3,38.9,30.1,25.3,24.0,22.6,17.0,14.8,14.4,12.2,12.2,12.4
2017/04/21,東站,O3,11.6,15.2,5.7,3.4,3.6,3.9,4.5,8.7,26.2,41.3,38.1,40.9,45.2,45.6,33.0,28.3,20.3,18.5,19.0,17.0,18.4,21.6,18.4,10.6
2017/04/22,東站,O3,17.9,26.1,24.4,23.7,21.8,30.2,35.3,38.0,38.2,38.3,43.8,48.5,49.3,50.1,47.6,44.8,50.8,48.1,42.5,37.5,34.6,31.6,24.0,21.6
2017/04/23,東站,O3,29.5,26.4,34.4,29.6,21.4,19.4,17.8,18.3,22.5,26.3,31.9,40.0,41.8,41.1,40.1,37.5,35.0,32.3,29.8,30.5,46.7,36.6,35.4,33.9
2017/04/24,東站,O3,33.5,23.4,24.8,23.2,16.3,16.7,22.7,26.2,31.2,30.1,42.8,51.7,60.8,74.7,82.0,86.3,80.6,75.7,69.6,57.7,52.1,48.2,50.8,44.0
2017/04/25,東站,O3,37.6,35.5,30.5,28.1,21.9,22.2,19.1,29.1,48.9,61.8,73.6,87.8,90.0,76.5,66.9,69.1,69.1,68.1,61.0,52.7,39.5,31.1,26.6,23.2
2017/04/26,東站,O3,20.8,15.5,10.1,9.6,11.9,9.9,5.9,11.4,24.6,48.5,81.4,59.6,52.3,51.6,54.7,55.2,52.8,52.8,57.8,51.6,42.0,36.6,31.4,27.9
