日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2019/03/05,南站,O3,21.3,13.5,18.1,C11.1,6.5,6.9,5.0,6.7,16.9,30.9,41.1,47.6,59.5,64.3,65.8,62.5,53.0,39.6,41.2,36.5,33.3,28.9,27.4,24.2
2019/03/06,南站,O3,20.9,18.6,16.6,C21.3,23.2,18.5,15.0,16.6,19.4,26.0,31.5,41.8,50.0,48.6,55.5,46.7,43.5,39.8,34.0,29.3,17.8,20.3,19.3,14.4
2019/03/07,南站,O3,7.4,9.9,11.5,C13,20.4,17.6,15.1,13.2,11.7,18.8,20.2,20.5,19.2,17.1,16.6,11.1,13.0,13.8,15.8,17.4,15.2,17.0,22.5,25.2
2019/03/08,南站,O3,23.0,21.3,25.8,C22.9,24.2,17.3,17.1,9.8,6.7,9.5,12.5,17.6,18.0,25.4,37.4,38.0,37.3,30.5,28.2,22.9,17.1,18.8,13.4,12.6
2019/03/09,南站,O3,10.0,5.5,2.1,C3.5,3.4,2.2,1.7,2.3,2.4,7.4,23.7,35.1,24.8,20.8,27.1,26.5,23.7,21.4,17.7,13.9,14.2,9.6,8.3,4.9
2019/03/10,南站,O3,5.5,6.8,4.9,C31.5,26.1,32.8,29.2,18.5,11.6,14.1,25.0,35.7,44.2,43.7,38.7,28.7,24.2,23.3,18.2,15.9,10.5,14.6,11.5,8.6
2019/03/11,南站,O3,4.7,8.8,5.3,C5.8,6.3,4.7,2.3,3.3,4.0,2.4,6.4,24.7,M31.8,M23.1,21.7,19.8,14.4,13.1,14.1,13.3,13.3,11.4,7.4,7.2
2019/03/12,南站,O3,3.4,3.4,2.7,C3.2,1.3,1.3,2.2,3.4,4.2,20.2,39.8,56.3,76.7,66.2,63.6,55.4,60.5,59.5,50.1,37.2,44.6,25.2,25.1,27.5
2019/03/13,南站,O3,28.0,28.2,21.7,C21.3,26.3,23.0,15.1,4.8,21.3,13.9,41.0,53.9,63.1,61.9,63.0,68.6,50.4,52.2,50.6,48.4,43.4,35.1,26.8,20.9
2019/03/14,南站,O3,21.2,14.4,17.0,C19.9,19.7,21.3,16.0,18.3,24.8,30.9,43.5,43.2,55.4,61.0,57.1,59.6,62.2,55.7,45.7,42.3,27.6,31.3,32.7,25.5
2019/03/15,南站,O3,28.2,28.9,28.5,C23.5,21.1,28.0,20.1,16.5,17.0,23.5,22.9,22.8,39.2,44.2,44.8,42.5,33.3,32.6,27.3,22.7,22.0,20.5,16.7,13.2
2019/03/16,南站,O3,8.9,8.1,11.0,C11.2,6.2,11.3,18.5,19.6,23.0,29.6,41.9,52.7,54.5,55.3,55.3,55.4,56.9,54.0,49.3,43.3,46.6,41.2,31.5,21.7
2019/03/17,南站,O3,18.2,11.7,12.6,C14,14.2,8.0,7.2,14.9,28.8,38.5,43.2,54.7,60.3,62.3,68.3,62.2,50.2,50.0,44.3,35.6,33.1,34.5,31.8,27.0
2019/03/18,南站,O3,22.6,18.1,15.8,C15,15.2,11.4,11.9,9.8,11.4,15.9,19.0,26.6,45.4,56.2,55.3,53.8,52.6,47.4,44.3,32.1,24.2,22.9,18.7,10.5
2019/03/19,南站,O3,11.9,13.3,11.2,C9.1,5.8,2.8,2.4,3.3,10.0,21.3,32.2,43.7,48.4,P44,P8.1,P1,30.9,41.8,34.6,29.4,35.4,30.3,31.0,25.9
2019/03/20,南站,O3,22.0,18.9,15.5,C16.6,15.5,8.9,8.1,8.2,20.1,38.3,42.5,51.4,54.7,52.4,57.5,43.0,20.5,ds13,7.6,4.7,4.1,5.6,6.7,4.1
2019/03/21,南站,O3,2.6,3.4,4.9,C4.4,5.8,4.4,5.0,8.1,11.6,17.4,31.8,30.7,37.5,27.2,28.5,ds28.2,ds24.9,20.7,16.7,12.9,11.9,11.3,4.7,3.7
2019/03/22,南站,O3,4.9,3.4,1.1,C1.9,1.6,1.2,2.0,4.1,10.2,17.3,23.7,30.2,36.9,43.1,44.8,38.9,39.8,40.5,32.3,31.3,29.8,23.3,20.0,17.1
2019/03/23,南站,O3,9.6,11.0,12.0,C16.4,13.0,11.0,11.3,14.8,14.2,15.3,17.9,19.8,18.4,15.6,21.4,23.8,21.8,25.0,24.2,22.9,24.0,22.1,21.6,26.0
2019/03/24,南站,O3,27.3,24.3,23.2,C21.6,22.3,17.2,14.5,14.4,12.7,11.7,9.1,9.2,10.0,9.4,9.5,11.0,10.5,17.4,18.1,16.4,16.3,12.5,9.1,6.0
2019/03/25,南站,O3,6.0,4.9,5.3,C4.1,1.2,1.0,1.8,3.8,6.8,18.7,29.0,34.2,37.1,M31.5,36.9,31.5,22.9,13.9,14.5,10.8,7.6,5.9,2.7,6.2
2019/03/26,南站,O3,7.9,10.2,12.0,C17.9,11.7,11.1,7.6,10.1,20.4,24.0,32.2,40.9,50.6,54.1,53.5,52.3,53.6,52.7,49.0,43.0,41.0,38.1,32.6,28.6
2019/03/27,南站,O3,27.9,23.8,23.3,C17.6,18.6,17.2,13.8,13.3,19.7,34.0,48.4,55.4,64.3,74.7,84.6,66.2,70.9,60.4,54.5,51.3,42.1,38.2,30.1,28.4
2019/03/28,南站,O3,21.7,21.2,24.1,C22.1,18.9,11.5,8.8,8.6,20.4,31.0,34.0,40.0,33.9,38.8,40.6,36.6,36.2,26.3,15.8,15.8,14.4,7.8,6.7,13.0
2019/03/29,南站,O3,10.9,5.3,6.3,C9.4,9.4,8.3,4.8,8.5,16.9,23.8,29.0,32.1,31.7,31.9,32.7,30.8,30.2,26.1,22.8,21.3,21.1,23.3,22.2,30.0
2019/03/30,南站,O3,26.6,30.2,28.0,C13.9,18.7,20.7,17.7,18.0,23.2,28.0,36.0,43.3,44.8,46.6,51.1,56.8,58.3,55.0,47.9,45.9,46.1,39.9,40.8,35.7
2019/03/31,南站,O3,28.5,25.2,25.6,C14.1,15.9,15.0,12.5,10.4,16.3,29.6,43.2,53.6,54.3,54.9,61.9,61.1,62.5,60.0,53.9,46.2,39.7,35.9,33.1,30.7
2019/04/01,南站,O3,23.4,21.4,21.9,C28.6,28.6,24.8,23.0,24.1,24.0,22.3,26.5,30.6,26.2,32.5,29.1,31.7,31.8,29.9,26.4,23.9,24.7,19.4,13.0,7.5
2019/04/02,南站,O3,6.8,8.2,6.6,C5.6,2.4,2.2,4.7,5.9,15.1,32.1,43.8,51.5,57.2,54.8,55.9,55.9,52.3,49.3,48.7,40.9,34.2,25.3,22.3,18.1
2019/04/03,南站,O3,13.6,14.0,14.0,C16.3,16.2,16.7,17.4,17.6,24.1,28.5,35.7,46.3,46.8,48.5,42.6,43.5,37.2,32.3,30.8,33.0,33.5,30.8,30.3,27.4
2019/04/04,南站,O3,22.1,18.0,16.5,C15.4,12.4,9.1,6.8,12.2,16.9,22.8,37.8,46.0,52.1,56.6,59.8,58.9,57.4,52.7,45.4,39.9,36.6,35.1,28.4,21.0
2019/04/05,南站,O3,18.4,18.1,15.3,C13.4,11.9,12.8,12.9,18.2,23.0,30.0,32.5,37.9,41.0,48.3,51.0,45.3,47.6,48.9,41.4,33.6,29.1,25.4,20.4,21.3
2019/04/06,南站,O3,22.5,19.5,12.6,C12.4,9.8,8.8,7.1,11.8,24.2,37.3,54.8,60.2,57.1,57.8,51.7,53.1,53.1,52.2,48.9,43.1,33.9,30.2,28.8,22.7
2019/04/07,南站,O3,14.1,21.5,18.0,C13.9,12.1,12.9,11.1,17.3,36.8,48.2,55.9,56.7,53.9,55.2,59.2,59.1,58.2,53.9,52.0,49.7,53.2,42.1,38.0,36.1
2019/04/08,南站,O3,23.0,24.5,25.3,C21.1,18.5,16.6,14.8,16.8,34.6,38.0,46.2,54.6,55.7,56.5,50.6,43.9,39.2,35.8,33.8,30.6,29.0,23.0,25.3,18.6
2019/04/09,南站,O3,20.0,24.7,23.3,C26.5,25.1,22.0,14.3,12.2,24.4,29.0,M30.7,M35.2,28.2,22.5,21.1,20.4,20.3,13.6,9.9,7.2,8.4,8.7,5.3,2.7
2019/04/10,南站,O3,5.3,3.8,2.4,C2.1,2.7,2.3,3.2,5.5,13.6,19.1,29.9,30.7,26.9,23.0,24.9,23.1,18.5,16.4,13.4,11.0,9.8,9.3,7.0,6.8
2019/04/11,南站,O3,2.9,5.0,4.8,C5.4,3.3,4.2,3.1,5.9,14.3,22.0,31.3,33.2,32.5,34.0,29.6,M27.8,M24.5,23.0,26.7,23.7,16.6,12.3,11.2,16.2
2019/04/12,南站,O3,15.3,17.3,22.2,C21.8,14.5,14.2,12.5,13.9,15.1,19.6,33.6,49.7,51.1,54.9,56.6,58.9,58.6,50.1,45.8,39.8,35.8,33.6,22.4,19.7
2019/04/13,南站,O3,20.7,21.7,27.8,C18.1,9.6,11.6,11.6,14.4,25.5,31.0,41.7,49.3,57.0,63.6,58.4,56.2,41.8,36.2,26.0,26.5,23.6,22.1,21.1,18.9
2019/04/14,南站,O3,16.0,13.2,7.4,C8.1,11.5,15.7,14.1,15.1,19.1,27.1,36.3,44.2,53.5,50.1,43.9,38.0,45.0,42.5,35.7,34.3,29.9,24.0,23.3,21.8
2019/04/15,南站,O3,21.4,22.1,23.3,C18.1,20.9,18.7,23.8,29.1,23.5,20.7,22.2,24.6,35.9,50.4,49.0,53.6,53.8,47.9,41.5,26.9,17.8,17.3,16.4,15.1
2019/04/16,南站,O3,10.4,7.6,9.1,C9.4,8.5,15.7,14.1,15.6,13.3,12.9,12.2,21.6,29.0,24.8,26.1,21.2,25.7,27.1,22.0,17.4,10.8,4.9,8.0,8.6
2019/04/17,南站,O3,5.3,7.5,13.2,C28.7,22.0,24.7,24.3,22.4,23.4,26.9,42.6,54.5,60.8,63.7,66.7,67.1,67.4,60.5,52.8,42.1,41.6,39.3,36.5,30.0
2019/04/18,南站,O3,25.1,19.1,20.4,C19.4,14.5,12.5,17.3,35.6,45.3,50.9,57.6,68.1,76.8,70.1,67.7,62.2,58.5,57.4,52.8,47.5,40.9,24.9,14.4,18.3
2019/04/19,南站,O3,21.8,22.4,20.0,C17.6,34.8,34.2,29.8,24.7,24.3,29.1,37.9,44.4,49.1,56.4,34.6,47.6,40.1,35.3,20.4,22.2,20.4,18.2,18.1,22.1
2019/04/20,南站,O3,25.6,25.8,19.6,C18.6,12.2,9.0,10.2,14.9,13.5,19.7,34.5,40.1,41.3,50.2,53.5,34.9,25.4,22.0,21.4,19.7,14.0,16.2,14.4,17.8
2019/04/21,南站,O3,17.8,19.2,22.9,C27.9,19.5,18.0,12.7,18.0,16.8,13.0,13.4,20.2,22.9,27.8,30.7,34.4,33.8,30.7,36.1,34.9,31.4,24.5,19.9,15.2
2019/04/22,南站,O3,14.4,13.5,10.3,C10,8.6,7.5,7.9,8.0,15.1,24.0,28.9,35.3,33.2,25.9,26.3,22.4,20.4,18.1,14.6,10.5,11.9,12.0,12.4,9.6
2019/04/23,南站,O3,11.2,11.9,10.2,C9.3,6.4,4.4,5.7,8.7,12.8,16.5,22.6,26.8,24.6,24.2,M24.5,M22,19.5,17.5,14.8,15.3,14.6,12.1,11.3,10.5
2019/04/24,南站,O3,12.1,12.1,9.2,C9.5,7.3,4.7,5.7,9.2,19.1,26.4,25.9,23.0,22.6,21.6,22.5,21.3,18.3,14.6,11.0,8.3,5.1,3.8,7.6,2.8
2019/04/25,南站,O3,3.4,3.2,6.0,C8.7,4.5,2.0,3.5,8.0,15.6,22.7,30.8,29.6,31.9,27.1,24.1,21.3,20.8,19.2,15.6,9.6,5.1,2.5,2.1,8.2
2019/04/26,南站,O3,6.4,6.2,6.3,C8.8,9.8,9.2,10.0,12.7,18.2,27.6,42.7,57.8,45.0,49.7,35.8,30.9,23.4,19.5,34.2,32.6,31.2,30.3,27.8,27.7
2019/04/27,南站,O3,16.9,13.3,11.2,C12.7,9.2,13.2,8.1,13.6,18.6,30.0,36.6,43.5,56.6,63.6,65.4,65.6,65.3,59.3,53.5,45.6,38.0,29.8,29.3,26.2
2019/04/28,南站,O3,23.7,21.3,17.1,C14.1,13.3,11.9,11.9,10.9,15.4,30.0,44.3,54.3,50.9,54.7,53.8,51.6,43.8,38.3,39.7,35.1,30.4,25.5,18.6,17.8
2019/04/29,南站,O3,19.7,19.4,17.2,C12.8,9.6,8.9,9.2,12.7,23.5,26.6,34.4,45.8,49.4,59.8,61.8,44.2,32.3,20.1,16.3,14.2,11.7,7.7,5.8,7.1
2019/04/30,南站,O3,8.7,9.4,10.3,C13.2,12.5,10.9,10.1,14.0,20.8,27.5,31.4,36.5,35.3,26.9,25.3,26.1,26.6,22.5,20.3,17.2,14.7,9.6,10.3,9.6
2019/05/01,南站,O3,12.3,11.5,14.2,C17,16.5,21.3,15.7,12.9,12.2,21.1,32.8,30.2,33.0,42.6,39.3,45.4,44.6,42.8,32.8,29.8,25.6,22.0,21.1,20.4
2019/05/02,南站,O3,18.1,9.6,10.6,C12.7,9.2,8.4,6.5,8.6,3.7,3.8,8.4,22.3,33.1,43.9,46.7,41.5,38.5,29.9,29.4,27.5,26.6,24.4,17.9,17.5
2019/05/03,南站,O3,22.3,19.0,16.4,C11.1,11.9,10.5,11.9,9.5,9.9,11.0,18.0,23.3,23.1,21.5,20.0,21.2,19.3,13.5,14.4,13.5,15.5,9.6,6.2,9.5
2019/05/04,南站,O3,10.2,23.0,28.8,C39.1,33.1,30.1,25.7,30.8,30.8,31.1,41.3,48.9,54.8,50.8,49.6,50.6,48.8,45.7,39.4,29.9,28.3,19.0,15.2,11.6
2019/05/05,南站,O3,13.3,17.4,17.7,C12.2,9.8,6.6,8.9,18.9,36.9,46.8,55.0,52.8,49.4,48.5,49.6,49.7,44.9,40.8,35.8,32.6,32.9,26.7,35.2,32.8
2019/05/06,南站,O3,24.5,24.9,25.2,C26.9,23.1,15.4,18.3,16.2,11.5,12.0,17.9,23.0,27.5,30.6,28.9,24.2,21.5,22.7,17.4,14.1,11.9,15.0,16.1,13.4
